x,y,z,f
0.7812296507878762,1.7558106479198894,0.0634646580265712,3.75665545664558
0.4322845570685435,1.6266353438373469,1.3576148063760103,4.190427286476801
0.2672181015578867,1.698265899961877,0.07209002393604014,3.027602604709565
0.6413402648677222,1.3688957539674114,1.7630041725853416,4.048197093155949
0.6308697902338175,1.7552954564375831,1.9013518032128776,5.380410634832962
0.4759701478299583,1.0913814742075205,0.48641421042656086,1.904075314295214
0.8609134437790422,1.9717807733300616,1.804435501636151,6.433526877389737
0.07832088850711127,1.4377172407489927,1.917340386414835,3.9905054123382757
0.22138424154335856,1.554308351714535,2.0252240135283155,4.490109448141599
0.8808348859972797,1.2440133869468875,2.871225121731808,5.194664525024715
0.796482027805723,1.5067631191737565,1.4278158893558424,4.332534607275586
0.7700968802061076,1.77222252128621,0.11822513026867199,3.852047000125903
0.9579202122668088,1.3471475792857848,0.7445419986118782,3.4769597320567165
0.5615297224848367,1.5854789320104845,1.0307707534321087,3.859829826515113
0.41127999895664014,1.826106245496876,1.1402962554248948,4.644111512809365
0.33050074712733346,1.8802369908373526,1.8527978827434595,5.497319768308288
0.2580404569715665,1.1211722363787802,0.18842581896830157,1.5120378800289918
0.5330994901077347,1.900059583063609,2.829425586339524,6.7238470718845065
0.02625864923617216,1.840253869691827,1.0828770650352544,4.470100886610706
0.20311521764601814,1.4614334184433484,2.829525889981271,5.006569318163671
0.799449491886801,1.1772142193195831,2.343731819196635,4.368684627442915
0.66815105396304,1.1974545689784,1.008086337556048,2.888409613235215
0.28846638537681124,1.9407841105857244,2.8018818566217867,6.651737676016171
0.6935000206789831,1.7843145804960967,2.8653455625569055,6.530066363409617
0.9831581434389267,1.2000094566823905,1.0076162584820008,3.414238889619444
0.9134775965160564,1.0847759688749818,0.029285364784534584,2.0404655867699413
0.346626847716044,1.217395866708114,1.8622129917516859,3.4644158595872474
0.8170111111332936,1.2915789304480123,1.7886521992240674,4.124335488516557
0.8464085949498787,1.4330713338783816,2.163908623563035,4.934009581152027
0.5510015684894086,1.4677261594311761,1.5359948874825031,3.993817695038882
0.4956967095951452,1.493669365656743,0.5083613438201785,2.985124745625049
0.8467714721689975,1.3578940164738849,1.1950248363985012,3.7559229224533315
0.8371849962715505,1.3629592178540584,2.2257320863994994,4.784268633915042
0.477095343349321,1.4617792604824567,2.575753137668037,4.940171710690281
0.11013024630674428,1.9728010408273424,2.411100231513503,6.315172849354532
0.5036052461826258,1.6592060950174714,2.4236392588277464,5.430222368553537
0.8055050196237545,1.1505435212139927,1.7320620371162248,3.704650767962783
0.2561649545897049,1.4931337026755007,1.3332422381907136,3.6283109762161097
0.971543686784716,1.1329317282653926,1.8417984327981491,4.0692298690397966
0.6173041075283648,1.4357055175106406,2.104197362089503,4.54651205627139
0.9550904067414527,1.0962033168483116,1.5133550778280367,3.6272144747468302
0.5943466147259338,1.821776137662665,2.8385910044439853,6.51070719863726
0.6524718804646628,1.603828959623752,0.968351701531896,3.966338588056796
0.6535230943692588,1.7301456841212284,1.6311171634921608,5.051613686649445
0.8253057700770008,1.785944100042667,0.9713345753627288,4.842060517962332
0.8886836207875952,1.5430671990339846,1.504184399906065,4.674999358496802
0.45450317917854977,1.2491875074411514,0.15636469477892545,1.923407263409371
0.8539159502911914,1.6502251029131578,2.458903179651327,5.911318520097778
0.18250662569633236,1.303871735310802,1.3872606617241767,3.1206508322896402
0.14304687232311397,1.6434289347182967,0.21069795972869687,2.932019030879437
0.9363929210509832,1.1338633877720183,1.47665652940971,3.6391344141339412
0.15860464765979987,1.2810677158719148,2.2914365946363984,3.9577265215449726
0.0002256791766824806,1.8871378668988537,0.8261163907758019,4.3874057703904485
0.6619946769521743,1.9946117406305284,2.3390047555615627,6.755717703735722
0.5412232565271637,1.3396857543316494,2.9299648387055672,5.017645372470596
0.5954918500786153,1.5195312656558415,1.3201957556306072,3.9837815664463028
0.3034407845410295,1.8191949676271912,2.1527173788869884,5.5542640188499615
0.40911595308385185,1.2905961062695561,0.5514245439682091,2.384438716554057
0.6782523725367133,1.0712726524752325,1.533472797785727,3.141124174578728
0.977511596110576,1.6676650099415569,1.013733576868407,4.750369082782425
0.985591200851891,1.0667407070813253,1.287516060852088,3.3968418121931263
0.11856800123244327,1.2590869282290889,2.8331124313325375,4.432470695086157
0.35690037166583166,1.0006495478486535,2.6651480284992983,3.7938254214042217
0.9291741437846824,1.1874079107710322,2.557507115389569,4.830809251429194
0.254337543981041,1.9780778005066875,0.850665225715849,4.828144596851532
0.019073914067729403,1.0612893254543185,2.778202850806756,3.9049016973279014
0.6295499994343399,1.2683399143006913,0.9554559887534348,2.960475328749497
0.06953324227268243,1.4584485150070847,1.8785599593031472,4.010466902010469
0.3375275254654885,1.435985858413113,1.0935676629291367,3.2695478789384382
0.9615368484885309,1.0359261633411534,2.2962227054652438,4.293918832361221
0.2855416129135321,1.3454597356998352,2.940971102895811,4.832767015990543
0.15148888693545082,1.648217774644643,1.6806425189305987,4.420213234450079
0.8684332945809828,1.053728655672878,2.688161623903043,4.552682090825994
0.16416444764250737,1.6729834194908566,1.9970167792633937,4.822840267024483
0.4222026151201379,1.8178769532091188,1.6133784550777843,5.096310120300936
0.9752744487718211,1.2068571447662317,2.6283427192745283,5.036007137575009
0.6640095782829102,1.0680389801859955,2.4765032602365498,4.0581192434847395
0.5368904547762372,1.8778867733319542,1.2768045417490863,5.091514635634019
0.8725684827007534,1.2764712182902094,1.7567755284241895,4.147530056550176
0.4992755889648691,1.313094981323912,2.78161119019681,4.755105733911072
0.1746317930030179,1.7871471800329266,0.5295079918883464,3.7538992981154373
0.6063370349381391,1.1506017646222562,2.068125691239765,3.759654711929189
0.8520244403021966,1.8113436775501293,0.885880606144207,4.892792171217305
0.954107440342645,1.0294708220200874,2.803170853854829,4.773302034962738
0.48771729515293816,1.41921809505423,2.5789615249620024,4.831009686282657
0.2412414543606789,1.091735612575646,1.780497086703952,3.030581173771929
0.680596857539314,1.7939081466846525,0.07225528199043174,3.7535738032243855
0.3451234533052363,1.4163437111852226,0.5949118980054147,2.720051604240676
0.8713716512950778,1.8334975384090568,1.538235146845583,5.659236924878365
0.28164570609812656,1.5676405912650981,0.8714372896647953,3.4082586168102944
0.6292505075898212,1.9016676262446741,1.5320323893398489,5.54432835134895
0.7022087134445766,1.9312571035015011,2.640173892659996,6.863024969722492
0.4464155060096957,1.5385069053723122,0.6370969069433966,3.203387208827578
0.7544843006042558,1.3382245488120508,1.6607803394557263,4.020871842357236
0.4903953663252172,1.9072349107750535,1.5092037365367235,5.387236356729094
0.7795112982359135,1.5832533656100456,1.642420691624265,4.756749775417241
0.1800817893044323,1.5555488680020915,2.4892286095765903,4.9413903411582645
0.4432157219072609,1.024551245266526,2.832117662694849,4.078263093017812
0.6045295535124663,1.4416657861437585,2.6887310737120402,5.132587293719523
0.7982807389372146,1.5192679207927897,0.5396095809689394,3.4850367342771316
0.8910057483937018,1.0145846936121377,2.5462284781105664,4.3695018222932225
0.5072220102966628,1.7276650873104673,2.4282913685123075,5.67039219015318
0.25295566376831635,1.5436735136289532,0.12754722309711897,2.5744617076091463
0.8103006196364034,1.811141723519967,1.8101855635646742,5.747007000422689
0.29961172066755704,1.7472386569802212,0.5565245231800786,3.6991346307874995
0.36360932357274023,1.9772169475212484,0.7786456780309222,4.820244275785191
0.2895741303095216,1.1673730812507541,2.3048927537398667,3.7515058415132625
0.47941782277451206,1.8771986409411672,0.05599652732610105,3.8097127136713196
0.13401211917507738,1.9893298799754098,1.1194179087142317,5.094810528163006
0.28090690286539044,1.4965476459259541,1.507442667750041,3.826006212353982
0.8748359100480063,1.5593665363828286,1.3770749257609465,4.57403679006105
0.6818531488798495,1.4759706016089236,2.6617379621637305,5.305150895614904
0.07344361988816916,1.8635057983561727,1.7551643054925274,5.233212131301881
0.17857150271524658,1.5951080987629314,1.1296840876114294,3.705941715932504
0.9251463842286756,1.7847854039989257,1.1910813772285385,5.232436147807539
0.45115898615314853,1.3064894919063597,2.078208574603025,3.9886677978515
0.686301293914554,1.3529114875848012,1.4509847863223375,3.7523637455900483
0.33903318496858603,1.6480116804584524,0.28765539071263757,3.1185413901500736
0.18435995874017386,1.3941204834415228,2.1043039162993877,4.081864433037292
0.5579326498186112,1.8053342985604224,1.220065528844596,4.790586300136866
0.892474932506301,1.7423682670799256,0.10573841166964837,3.938097094948878
0.3470153484165597,1.060892747956016,1.1024094835517058,2.348322558254039
0.4773686021390784,1.296115604850225,2.3703527604842947,4.278149203928777
0.6653289952582963,1.344934442957992,0.8206019164719107,3.0721132442580488
0.7368031859352602,1.111554451648666,1.0215513478341087,2.7999835816184246
0.08074668162219356,1.5437713275304454,0.218760307846813,2.6085102461449226
0.2657583606308287,1.7514506069783455,2.6072542899014453,5.745461024831446
0.37052737499218047,1.3830799890772403,0.8730767673700023,2.9232775591744975
0.9451370476759233,1.1473461256402926,0.7853701370736826,2.995057307985033
0.9046618539460509,1.085181984913105,2.733938196242878,4.729971206607931
0.10360633313011713,1.9304882571286115,0.22645463513248687,3.9639738183086197
0.8886013665288802,1.9653315628710661,2.9384969971480195,7.590637537762241
0.2076743597480447,1.6863698088753152,1.3545822148588396,4.241553986841767
0.1891461828342198,1.70858409217323,1.2422202972312408,4.197256175739417
0.7778917919798052,1.7192513576670105,0.3792236009790646,3.940164471848476
0.8897414126973625,1.5893895115790264,2.060967193264858,5.378765994250973
0.9380360345758809,1.550759721234484,0.6255137755041048,3.910281090670202
0.7173388730824453,1.7367753587043369,1.6492266377764222,5.180190343214193
0.8224878412419643,1.4971233142232132,0.13262124546899745,3.050485712450562
0.3480191276416147,1.1332659964534746,0.15274535456136207,1.5581544864834793
0.874340956626356,1.3717203893313636,0.6698047409779377,3.315893675919617
0.44410735223279685,1.7922719815494574,2.1175301831088005,5.527000379263244
0.5523048292099991,1.3462050842700561,2.1597444613680095,4.277053214651245
0.3051033388346992,1.6828479956986302,1.3060411451065899,4.231106569101568
0.19866315142283675,1.3950019125999797,0.26266508359800067,2.2481624674888554
0.9092543047781383,1.7380264492425395,2.910332387124498,6.757811716148703
0.10029811398328192,1.154392819603777,1.2618677602928927,2.6045502539142547
0.6496674337796774,1.5987374612586822,1.0693186419177423,4.04734788646347
0.2792975710355169,1.3488182983628367,1.3650759901832574,3.2623939253680154
0.8095163763188259,1.8243076106014238,0.08457334240529168,4.0679883640319305
0.40801944646579136,1.98575142530912,2.9385690127619704,7.048257604573423
0.16627197778549718,1.6688264832946627,2.858080320372878,5.67070852231521
0.37777002907079227,1.1739337526022413,0.4608197828417093,1.9816504332046367
0.5740560346565355,1.140552754491532,1.6138617015206487,3.2442626182244547
0.8991800608229134,1.0198340500848029,1.1435064712227216,2.992092742716592
0.3824446386090269,1.89523051878907,0.8008774046703597,4.539040025620636
0.18513446172753734,1.662124990618576,0.6965468271493553,3.4934810805073018
0.05211812852973008,1.8732773885281242,2.3759665423242664,5.887851016016457
0.8329721498198134,1.5842061899031623,1.980768007676108,5.184319862179044
0.21586711127065839,1.4925816786897133,2.6737395370677697,4.948138214356311
0.10738208851435083,1.6687697802386419,0.8526294563979205,3.6489529487693493
0.12208259923948572,1.8271097816048925,1.5624578565416327,4.91569217161498
0.17854248701238595,1.7022113414721938,1.4077008705417327,4.337101741246866
0.9665007097642477,1.1518085441095194,0.15164187253091388,2.4124284167893992
0.9848901850871659,1.757102781300056,1.4230295628485305,5.480448423581954
0.17729840736925218,1.0492516888422085,1.1311748936321206,2.2635387254260206
0.06453232411373422,1.6590144417951747,1.7311165559423545,4.48760989488283
0.6317331678643001,1.1119059853960993,0.22976476208811558,1.8651864778276501
0.7204279862540724,1.7309560343863366,0.525152842826463,4.040378119183034
0.2330694048514541,1.100962601684408,2.945505399394966,4.211945397180477
0.5665377907107777,1.91855328539142,0.40429598537402445,4.406107762563685
0.17169428250881758,1.945561768303492,1.5123165010518367,5.327006021982266
0.8988124163072295,1.8242196263907118,1.7484931317347097,5.884134136751818
0.2211743607560821,1.7565010559092347,2.113761178812665,5.2479752360787835
0.5532319656140714,1.2744334691496886,2.4847283325224696,4.414974607588589
0.6536714986794615,1.3773304482568036,1.9406854649745884,4.265011056855729
0.9383453030837215,1.6332076571472747,2.6758053374880273,6.223664496671798
0.08607500576616922,1.982038223944445,1.948139163831427,5.8840235916259225
0.20774354968816022,1.9172107811737242,0.8919019266693847,4.610756488555184
0.2541620540362205,1.8457939394016936,2.7128686462894627,6.184422262733396
0.9444900365508822,1.546086856169231,1.664413084641489,4.946859080604632
0.11314548922978485,1.820569000832176,0.7536469731196063,4.080920361643721
0.6701127794385734,1.786627653458629,2.580938480989329,6.222027990259306
0.5576739822110256,1.0198545497892901,2.9986396434969445,4.349743216657964
0.6736422865252922,1.7236064864008194,2.498323274395715,5.922936524553717
0.7369907139308007,1.2236016232716413,0.05710628229312642,2.0974625271863534
0.09274345124625849,1.3048654702374756,1.0159306597080144,2.72720590287515
0.08670787168944405,1.736973860683995,2.0895749142005497,5.114171361912925
0.7140458403390829,1.0844730072175457,1.5049198393561554,3.1908630048451694
0.2596458301103236,1.0015475946489738,0.3047082292459947,1.375221770686819
0.7629568246947559,1.3086988599068063,1.9150284097526455,4.209824232022324
0.021193243957455032,1.0824636198803097,2.4725983763450383,3.644775018298862
0.330512964207604,1.4196702447304081,2.0752691779951427,4.199971601277337
0.6140131852958208,1.2366905107001775,0.7261393722692442,2.63255498324223
0.24841024261516131,1.621014418082146,0.9384877945668154,3.6278831868331367
0.6479345271226461,1.7281939086255682,1.7557690859006108,5.1622424231487765
0.735626826767636,1.5638749933168925,0.43868163845925445,3.425533461441387
0.3698148496311219,1.6662400020116217,1.55379849970328,4.466917267014658
0.8371907455518571,1.0643405232400576,1.929813234207673,3.7635223280562666
0.11871196693538333,1.1150621694147156,1.474858464466259,2.7323146372197784
0.5667761170774931,1.1773684925863934,2.1703695137617474,3.877801247986344
0.11724683919347523,1.4204881749915292,1.5822705250955114,3.613804001687137
0.8437111398230271,1.002626583436379,2.3982022360439506,4.115310789318729
0.5762776328781904,1.3588988583772017,0.06591336687300653,2.2446153843275587
0.4379183085843076,1.3093422661819596,0.1391660014061944,2.045315616410045
0.22921466526469236,1.3125235522625591,1.343689328552224,3.1189467665685555
0.9484480519680298,1.2492943640665715,1.3718150634940418,3.8321051788644915
0.8097610798918261,1.423744941666841,2.4591013677804923,5.141864033209985
0.7945815812876278,1.1440996507117134,0.0327647580860706,1.9730886581662823
0.09403845857039361,1.6162504904749175,2.4094395086365683,5.030548388287276
0.5030338406840752,1.9722764882895287,1.0280889088211076,5.171006499954155
0.3993365818717598,1.67189423729509,1.9736855608734647,4.9283856071950165
0.37667883861910123,1.040237588141787,2.4967636262628554,3.7207448135093326
0.28138238620515765,1.160573324027729,2.711587262678994,4.137693750390274
0.03981604974548958,1.054497068144956,2.4346206811928957,3.5481700657365387
0.5256281530333385,1.051343264125422,1.1668183649218502,2.5484259792049855
0.9782016706364306,1.1611695462808709,0.8405929244223406,3.145786148068368
0.010342733445431684,1.731391108986394,0.4650958476545929,3.462917992066852
0.09063006677021745,1.1745584437120185,2.26663837121855,3.6544397179165227
0.813102577919365,1.5816683827444007,2.6571556533076883,5.819966328500094
0.6379424250364716,1.4185868353330386,1.061495749010953,3.4808548960525725
0.5577131049385964,1.3596722249826816,0.09318972390926439,2.25294219071887
0.2192530993140186,1.4861034291461013,1.878734636359183,4.135309960037787
0.7112495712586209,1.1925280847240907,2.7911576424062723,4.719156827877552
0.8773082950224977,1.587210188478264,2.07777852018418,5.366684547108669
0.1570676670778739,1.4219381163526257,2.1700202410586407,4.21659849983638
0.2762240394310591,1.7252800691081922,2.6189787178560033,5.671869754677584
0.29715349641471,1.9935171587570422,0.34042880194065395,4.402839664630891
0.9284348569955817,1.5064113642390462,1.7570297813506146,4.888296263343565
0.9558155241680867,1.4712780020864216,2.1926428959446245,5.270885171608751
0.2801558362971661,1.5464811325411456,2.8846505813077212,5.35474176722483
0.9065003160498671,1.1588546999110223,1.023951851647614,3.1886388901519886
0.2898356546014611,1.276846398091367,1.362653680536962,3.0769951115341168
0.027257998666751604,1.782652746703735,2.625463790516226,5.804057604337913
0.535794547757887,1.9887590272485636,2.7827816438132125,7.0250199096829435
0.5908849613144883,1.5255360954995543,1.3215199714960764,3.9979253876757257
0.6235666176911963,1.2123234083579477,2.515523302856931,4.3740866760084005
0.5701279690301405,1.7124049722706847,2.3531285591097233,5.61050524923752
0.44782655233469526,1.0029742177564775,2.0851195092163084,3.291625411676506
0.40511150705241283,1.7570673282427902,0.8344141055119102,4.085815034636444
0.9967821025304886,1.1336911486063124,0.929631335207806,3.2084615155612073
0.015164008777585947,1.3338379916162186,2.8421244973338875,4.621478232374882
0.10991560574653936,1.047113573592556,1.0231562701994616,2.1316845465878638
0.3110490405957467,1.6981061171015188,2.3252675194306747,5.305583410023806
0.8278363957068915,1.0868092426227518,2.627597267752045,4.494064695659262
0.34291176316788863,1.2107190796694787,1.7322951109101428,3.3157242781047627
0.03534528659354985,1.769659326839692,1.7183509566936293,4.8512943790487215
0.14752778632026575,1.8299137649850838,2.451710669942261,5.822059504960704
0.42118609918236194,1.556268063236259,0.25973539603704643,2.8591034108306377
0.8290438710005776,1.9828507347881852,0.18737907558314315,4.806389852076812
0.9926314456810205,1.7896063965660742,1.704763999418886,5.892772241003888
0.25522240642048344,1.8522265490474181,0.5677096808445155,4.063591346579686
0.6179419431843931,1.5689502435616944,2.0646990479312723,4.908156159850076
0.8522538704506897,1.6983846875789492,1.3569855422376547,4.967832748938481
0.009468751522744734,1.4247025205935047,0.6629113092321437,2.6927782386730286
0.6765433827581995,1.9356880191610069,0.695188907773948,4.899787964051319
0.757789609404882,1.1425341852074324,1.3301384201516109,3.209767876641226
0.3082106251634358,1.6799300541165223,1.453244267531371,4.370403043718948
0.3699952885548313,1.888586053987384,0.3161043147297047,4.019758111598115
0.9731245656410001,1.6467824623028133,1.7678117340965855,5.426675632498688
0.27335126490608785,1.5914746046714439,1.3610566298552145,3.9685689611951016
0.04065959943400255,1.0757813743095017,2.4363979541347347,3.5953567224721086
0.7704308778491787,1.8473096765947494,2.984733894301674,6.990850673085728
0.9875604121632848,1.5912958878501222,1.4518066365234272,4.959304806884253
0.11349120841864768,1.6598390407936008,1.2524243060289937,4.02037020175994
0.8913099226576611,1.409040660208453,2.66733302018333,5.447161980532009
0.4865449036365751,1.255236005564306,0.8461494498401407,2.658492822759899
0.023323250041824783,1.703802936291593,1.1380285514732624,4.04151697118163
0.27305554813645416,1.3546539369094688,1.6626815441300486,3.572328165282471
0.5447585942623498,1.4155412754973322,0.5278462078112515,2.828365236470557
0.5244080503703386,1.7784209942795004,2.14295306974014,5.580738105927447
0.5097859426604434,1.2522707691600594,0.5350803288513724,2.3631441154782964
0.19155854398481342,1.211259160995374,0.10288733219674895,1.606730763065548
0.28133442352149995,1.6794351740711155,0.7785107238120822,3.678162285577535
0.05268892225144195,1.855135429316366,2.69128392708544,6.135587510718276
0.3948571371110281,1.1970494273064736,2.8030239561145054,4.391863446256779
0.23138678345467545,1.01716138237242,0.8022702708774335,1.8904273922247068
0.4024410160563813,1.082384417192473,2.536195356775947,3.8697101547615294
0.3559131874168935,1.927758553961127,2.0681620436831625,5.9110892830307105
0.3100351288986589,1.450733163090873,1.0048939568368769,3.2056424484797343
0.2563934648106272,1.9887399407601383,0.9333352126331574,4.954159373405394
0.6204152695745334,1.2908073355852865,1.5388133600439908,3.5899120443660184
0.2702848660599446,1.1284842982646213,0.252694780493232,1.599225500744069
0.979442385437594,1.101582563247387,2.398810172569921,4.5716017026122895
0.02671984618391854,1.0273861736368022,1.2734912597079204,2.329727559668082
0.6936636106510976,1.2116200199248026,0.13141945352924467,2.080611730953341
0.7604271635396482,1.2365705387042065,2.938941654408649,5.046297822648816
0.366779132918437,1.0071131561211935,1.0079606485287806,2.1567644901055725
0.5011274186854073,1.949452030048683,2.5916764772314984,6.643168384450729
0.512302288762027,1.5118651286092897,0.6669186181556953,3.215108420331291
0.28672478635869403,1.2953044405795089,2.9856897555871784,4.745714452484611
0.1393375198933834,1.3852384377412061,1.4558944957450253,3.394194969590762
0.44342933437696286,1.9436988156245856,2.8571305094495942,6.831725169896007
0.5324481559037163,1.3684612753840906,0.7151158119487865,2.8713031128999065
0.893695984601518,1.1266672844881827,2.7362399697535253,4.804311652582378
0.9958315034871384,1.104185338078194,1.0832627211131012,3.2941683652774114
0.07188927899060416,1.6803150358721322,1.4424284761618607,4.271055164373615
0.002888221561957227,1.8436269103861929,0.16150329187969936,3.5604718184036295
0.6215359806733183,1.5186826818526287,0.8896263549814998,3.582330418412136
0.812553676316238,1.9623979008495276,0.21429666070075726,4.725545658854424
0.41140690059446405,1.589357152588617,2.6796384288961814,5.374950225237521
0.8985501918653743,1.3701982937219004,0.5712887844781095,3.2561245958978176
0.5392952081029251,1.1716285388675276,0.8576615961906952,2.5212143507623304
0.8711662371995993,1.6497427721373226,2.2182671746001295,5.698849001655976
0.7684908745035017,1.5280114189989757,0.7299333318467792,3.6553304526331996
0.04276625888460106,1.8202153852181988,2.857502661346006,6.172515662830026
0.8865052210468691,1.9190020858642725,2.852716557801252,7.321177070296038
0.7225147314808645,1.393850159011516,0.6484636051687142,3.1133094081520083
0.8160418666891933,1.404389424236605,2.096271816112259,4.734505799209465
0.5457769738430699,1.572987855587853,1.4142425939853795,4.1864058929895505
0.8582211964584738,1.4491632933746592,0.08489358841862982,2.9215114613337327
0.04740928054156257,1.0594725278193833,1.6918117645044344,2.816541441589897
0.31259929597737235,1.037851122725479,1.7151833937329848,2.8900366665210706
0.6107557650235891,1.9187544135207606,1.4934588598705403,5.5480999637854875
0.9770213195002329,1.9721706932311118,2.858183888011458,7.702211790009118
0.43603454924615404,1.2128165971656,2.400493896289701,4.0615441227863425
0.12324433267889212,1.2813867548752653,2.118738570710768,3.775879751817997
0.4410449177703676,1.4387331393042382,0.9208273770165586,3.1853010426398574
0.8828020631552898,1.1009488534641876,1.929457467738272,3.9208853283936174
0.726933930228454,1.017085108493741,1.365081267312483,2.9279763241495944
0.34216328777936156,1.9954949281818872,1.2670873588280092,5.366163082731627
0.8170983907335178,1.3689352569075033,1.2038129949009766,3.745446512644693
0.026476881461607427,1.6004988858145293,0.5951883666985289,3.1574860754440106
0.09475499311913194,1.1184249762587193,0.01307467910780391,1.2729276153481277
0.10516315015378475,1.4699918847814584,1.3579794564481968,3.5299148859218086
0.882095040112431,1.9123472078476498,2.325448277390237,6.76061178054389
0.7889960766507679,1.8315627258599902,2.9896467321032767,6.966783559833258
0.5413310854407308,1.0000428729612856,1.5367564616364522,2.8298815534615542
0.25781921214359993,1.4619256880751808,2.175420795455232,4.37911825905967
0.3323724096742302,1.8948482147472467,0.011718017405662473,3.712639193049145
0.04918363156141248,1.8051019877656649,1.1822703170923219,4.443082532941445
0.8447042021959016,1.2692947559903542,1.227700463111543,3.5523348299035704
0.48770202376643257,1.8548400891499057,0.764258449975991,4.442543470279495
0.8986965219582587,1.3061959685599063,2.0035178246064005,4.5173211714684225
0.3315156644142163,1.1509653011301806,0.03999307954375586,1.4746168397014423
0.8371610530995574,1.6548208164851923,0.6496985592929144,4.088969122792393
0.5144557052232165,1.2445601094320624,2.9749969481948026,4.788591486821067
0.21060411054999617,1.9762018686824812,2.6339841184885673,6.583712035653253
0.4822432282163912,1.186538010872539,1.1332976617123287,2.7737286441182567
0.2373127172916616,1.1567478610835193,1.3691563367167054,2.7635392766263545
0.2418797289094594,1.7471614569396035,2.692583365267058,5.803662325139689
0.9918179480942211,1.3421091741073605,0.7769527056469665,3.5619125830319387
0.26538467650450104,1.530996105947271,0.04576808696249268,2.460146189911599
0.5976195014990104,1.9262108881228501,2.371484166447393,6.438921620542338
0.31230737963170796,1.1751967521153688,1.2538345948422025,2.732457900397138
0.005524632097737792,1.6199378215575586,2.0312833893594426,4.655512456631907
0.713021592907449,1.399714398560096,2.1531456738015766,4.620745863290304
0.5907399401618587,1.843693027940078,1.876959869834005,5.625137528011295
0.9114876718982409,1.9168656680065101,1.6275601511529372,6.132743916357457
0.7880234199073863,1.0224938178933056,0.40829735203225825,2.0747718699848194
0.16743168398591646,1.4969668765553354,0.9825761701339499,3.251519368440147
0.3231746675831172,1.1719016271388556,1.485018456135201,2.9628137455933565
0.22541831342591157,1.5498366236712715,0.28754434986309796,2.740351325963647
0.8572253831108246,1.8284623390734398,2.0053530203207433,6.083462903180157
0.39600993110505067,1.6934348283706782,0.4198271174308572,3.4443725009035124
0.5971631193820498,1.9563513994727622,2.4237461745692626,6.607660763938398
0.14959418947689174,1.2797401955939767,2.40305138114303,4.063164770887188
0.6681539022779713,1.7381304680532992,1.5675299116365569,5.035057072741019
0.1470415414990538,1.8053081016621229,1.2741830022426186,4.554941559095934
0.28524137614078937,1.650967766505439,1.3592118104268236,4.166269019129473
0.595498565447291,1.860738003686298,1.462444812753578,5.279409272565829
0.8941096119937014,1.025911234629524,0.11607211872728962,1.9679979783258914
0.988326577040791,1.6334754786060306,2.449068371302608,6.0940999333949755
0.7277925112528496,1.0371485490166537,2.7474860489743804,4.35284510113746
0.6437977488699271,1.394363722614803,0.020530708389338792,2.3792564407835353
0.15470084058404932,1.9942325229653752,0.952375051124231,4.953270756854488
0.6498769543143607,1.09958344854248,0.01339124335878672,1.6448150594162692
0.5351208715573446,1.6271463257373964,1.7158342341662747,4.649793746703276
0.8887296405720055,1.7282897015073653,2.042628788415469,5.819454454783133
0.49103097077354174,1.789650932749969,2.8904570888668206,6.334418964218461
0.46319131207405684,1.5347687994600647,2.9475310330687896,5.517592492445765
0.5245697955037691,1.2365381510385332,0.12106467283888023,1.9252647421675406
